"Time","Target/4","Rpm/4","Accel(rpm/s)","Power","D"
"1796","0.000000","-10653.046282","0.000000","32.400000","-24305.739604"
"1806","0.000000","-9048.058090","1250.000000","32.800000","-20728.582237"
"1816","0.000000","-7683.818126","0.000000","33.200000","-17674.257760"
"1826","0.000000","-6524.214157","0.000000","33.600000","-15067.089383"
"1836","0.000000","-5537.613284","2500.000000","34.000000","-12842.952206"
"1846","0.000000","-4699.002541","0.000000","34.400000","-10945.250358"
"1856","0.000000","-3986.183410","0.000000","34.800000","-9326.455592"
"1866","0.000000","-3379.818398","1250.000000","35.200000","-7946.256483"
"1876","0.000000","-2864.408139","0.000000","35.600000","-6769.333394"
"1886","0.000000","-2426.309418","0.000000","36.000000","-5765.945692"
"1896","0.000000","-2052.988005","2500.000000","36.400000","-4911.413684"
"1906","0.000000","-1735.664804","0.000000","36.800000","-4182.989507"
"1916","0.000000","-1465.940084","0.000000","37.200000","-3562.171382"
"1926","0.000000","-1236.674071","0.000000","37.600000","-3033.149916"
"1936","0.000000","-1040.860461","1250.000000","37.200000","-2583.170821"
"1946","0.000000","-874.418891","0.000000","36.800000","-2199.689912"
"1956","0.000000","-732.474808","1250.000000","36.400000","-1873.307197"
"1966","0.000000","-611.353587","1250.000000","36.000000","-1595.542734"
"1976","0.000000","-508.400549","-0.000000","35.600000","-1358.796618"
"1986","0.000000","-420.890466","0.000000","35.200000","-1157.045360"
"1996","0.000000","-345.569396","2500.000000","34.800000","-985.893144"
"2006","0.000000","-280.608987","2500.000000","34.400000","-840.682843"
"2016","0.000000","-225.392639","2500.000000","34.000000","-716.719353"
"2026","0.000000","-178.458743","0.000000","33.600000","-610.922599"
"2036","0.000000","-138.564932","0.000000","33.200000","-520.653128"
"2046","0.000000","-104.186442","625.000000","32.800000","-444.025294"
"2056","0.000000","-74.964726","625.000000","32.400000","-378.597609"
"2066","0.000000","-50.595017","-625.000000","32.000000","-322.373854"
"2076","0.000000","-29.880764","0.000000","31.600000","-274.470485"
"2086","0.000000","-12.273650","0.000000","31.200000","-233.662080"
"2096","0.000000","3.629898","1250.000000","30.800000","-199.652502"
"2106","0.000000","17.147913","1250.000000","30.400000","-170.536414"
"2116","0.000000","28.638226","0.000000","30.000000","-145.621381"
"2126","0.000000","38.404992","0.000000","29.600000","-124.310518"
"2136","0.000000","47.175493","625.000000","29.200000","-106.464815"
"2146","0.000000","54.630419","625.000000","28.800000","-91.135793"
"2156","0.000000","60.967107","0.000000","28.400000","-77.977984"
"2166","0.000000","66.353291","0.000000","28.000000","-66.691334"
"2176","0.000000","71.165922","312.500000","27.600000","-57.203173"
"2186","0.000000","75.256659","312.500000","27.200000","-49.035128"
"2196","0.000000","79.436910","937.500000","26.800000","-42.572303"
"2206","0.000000","82.990123","937.500000","26.400000","-36.900413"
"2216","0.000000","86.244730","312.500000","26.000000","-32.124016"
"2226","0.000000","89.011145","312.500000","25.600000","-27.912345"
"2236","0.000000","91.596974","312.500000","25.200000","-24.398539"
"2246","0.000000","93.794928","312.500000","24.800000","-21.277194"
"2256","0.000000","95.897563","312.500000","24.400000","-18.703864"
"2266","0.000000","97.684804","312.500000","24.000000","-16.392884"
"2276","0.000000","99.438333","312.500000","23.600000","-14.517130"
"2286","0.000000","100.928833","312.500000","23.200000","-12.806104"
"2296","0.000000","101.961383","-312.500000","22.800000","-11.070923"
"2306","0.000000","102.839051","-312.500000","22.400000","-9.558873"
"2316","0.000000","103.819443","312.500000","22.000000","-8.431412"
"2326","0.000000","104.184027","-1250.000000","21.600000","-7.036796"
"2336","0.000000","104.493923","-1250.000000","21.200000","-5.877354"
"2346","0.000000","104.757334","0.000000","20.800000","-4.912612"
"2356","0.000000","104.981234","0.000000","20.400000","-4.109210"
"2366","0.000000","105.405924","312.500000","20.000000","-3.627120"
"2376","0.000000","105.766910","312.500000","19.600000","-3.190485"
"2386","0.000000","106.073749","-0.000000","19.200000","-2.797859"
"2396","0.000000","106.334562","-0.000000","18.800000","-2.446937"
"2406","0.000000","106.790627","312.500000","18.400000","-2.322402"
"2416","0.000000","107.178283","312.500000","18.000000","-2.168047"
"2426","0.000000","107.507791","0.000000","17.600000","-1.998043"
"2436","0.000000","107.787872","0.000000","17.200000","-1.822500"
"2446","0.000000","108.260316","312.500000","16.800000","-1.835955"
"2456","0.000000","108.661894","312.500000","16.400000","-1.790026"
"2466","0.000000","108.768860","-312.500000","16.000000","-1.517594"
"2476","0.000000","108.859781","-312.500000","15.600000","-1.286812"
"2486","0.000000","108.937064","0.000000","15.200000","-1.091276"
"2496","0.000000","109.002754","0.000000","14.800000","-0.925573"
"2506","0.000000","108.824216","-312.500000","14.400000","-0.597628"
"2516","0.000000","108.672459","-312.500000","14.000000","-0.356696"
"2526","0.000000","108.309090","-312.500000","13.600000","0.005338"
"2536","0.000000","108.000226","-312.500000","13.200000","0.251361"
"2546","0.000000","107.737692","0.000000","12.800000","0.411116"
"2556","0.000000","107.514539","0.000000","12.400000","0.507416"
"2566","0.000000","107.324858","0.000000","12.000000","0.557677"
"2576","0.000000","107.866754","1875.000000","11.600000","0.012625"
"2586","0.000000","108.327366","1875.000000","11.200000","-0.358390"
"2596","0.000000","108.484511","-312.500000","10.800000","-0.412428"
"2606","0.000000","108.618084","-312.500000","10.400000","-0.436801"
"2616","0.000000","108.965997","312.500000","10.000000","-0.627771"
"2626","0.000000","109.261722","312.500000","9.600000","-0.738797"
"2636","0.000000","109.513089","-0.000000","9.200000","-0.792131"
"2646","0.000000","109.726751","-0.000000","8.800000","-0.804634"
"2656","0.000000","109.205238","-937.500000","8.400000","-0.226497"
"2666","0.000000","108.761952","-937.500000","8.000000","0.173431"
"2676","0.000000","108.853909","625.000000","7.600000","0.065179"
"2686","0.000000","108.932073","625.000000","7.200000","-0.010388"
"2696","0.000000","108.998512","0.000000","6.800000","-0.061461"
"2706","0.000000","109.054985","0.000000","6.400000","-0.094348"
"2716","0.000000","109.337362","312.500000","6.000000","-0.301380"
"2726","0.000000","109.577383","312.500000","5.600000","-0.433120"
"2736","0.000000","109.547026","-312.500000","5.200000","-0.322210"
"2746","0.000000","109.521222","-312.500000","4.800000","-0.237125"
"2756","0.000000","109.499289","0.000000","4.400000","-0.172154"
"2766","0.000000","109.480645","0.000000","4.000000","-0.122808"
"2776","0.000000","109.230423","-312.500000","3.600000","0.101931"
"2786","0.000000","109.017735","-312.500000","3.200000","0.251695"
"2796","0.000000","108.602575","-312.500000","2.800000","0.533485"
"2806","0.000000","108.249688","-312.500000","2.400000","0.709097"
"2816","0.000000","108.418485","625.000000","2.000000","0.432240"
"2826","0.000000","108.093212","-1250.000000","1.600000","0.606010"
"2836","0.000000","107.816731","-1250.000000","1.200000","0.705994"
"2846","0.000000","107.581721","0.000000","0.800000","0.752803"
"2856","0.000000","107.381963","0.000000","0.400000","0.762049"
"2866","0.000000","107.680918","625.000000","0.000000","0.370474"
"2876","0.000000","107.935031","625.000000","0.000000","0.093090"
"2886","0.000000","107.682276","-625.000000","0.000000","0.276675"
"2896","0.000000","107.467435","-625.000000","0.000000","0.393213"
"2906","0.000000","107.519194","312.500000","0.000000","0.273163"
"2916","0.000000","107.563190","312.500000","0.000000","0.183334"
"2926","0.000000","107.366212","-312.500000","0.000000","0.304250"
"2936","0.000000","107.198780","-312.500000","0.000000","0.377345"
"2946","0.000000","106.587713","-625.000000","0.000000","0.790730"
"2956","0.000000","106.068306","-625.000000","0.000000","1.048109"
"2966","0.000000","105.626810","0.000000","0.000000","1.191684"
"2976","0.000000","105.251539","0.000000","0.000000","1.253565"
"2986","0.000000","105.166933","312.500000","0.000000","1.070536"
"2996","0.000000","105.095018","312.500000","0.000000","0.913961"
"3006","0.000000","105.268265","312.500000","0.000000","0.592571"
"3016","0.000000","105.415525","312.500000","0.000000","0.356249"
"3026","0.000000","105.540697","0.000000","0.000000","0.184862"
"3036","0.000000","105.647092","0.000000","0.000000","0.062773"
"3046","0.000000","105.737528","0.000000","0.000000","-0.022130"
"3056","0.000000","105.814399","0.000000","0.000000","-0.079201"
"3066","0.000000","105.879739","0.000000","0.000000","-0.115633"
"3076","0.000000","105.935278","0.000000","0.000000","-0.136938"
"3086","0.000000","105.748112","-312.500000","0.000000","0.040183"
"3096","0.000000","105.823395","625.000000","0.000000","-0.028080"
"3106","0.000000","105.887386","625.000000","0.000000","-0.073657"
"3116","0.000000","106.176153","312.500000","0.000000","-0.289939"
"3126","0.000000","106.421605","312.500000","0.000000","-0.428313"
"3136","0.000000","106.630239","0.000000","0.000000","-0.509558"
"3146","0.000000","106.807578","0.000000","0.000000","-0.549517"
"3156","0.000000","106.958317","-0.000000","0.000000","-0.560205"
"3166","0.000000","107.086444","-0.000000","0.000000","-0.550666"
"3176","0.000000","106.726602","-625.000000","0.000000","-0.152659"
"3186","0.000000","106.420737","-625.000000","0.000000","0.122565"
"3196","0.000000","105.926377","-312.500000","0.000000","0.493540"
"3206","0.000000","105.506170","-312.500000","0.000000","0.730997"
"3216","0.000000","104.914620","-312.500000","0.000000","1.058038"
"3226","0.000000","104.411802","-312.500000","0.000000","1.248685"
"3236","0.000000","103.984406","0.000000","0.000000","1.340864"
"3246","0.000000","103.621120","0.000000","0.000000","1.363320"
"3256","0.000000","103.546702","312.500000","0.000000","1.150191"
"3266","0.000000","103.483447","312.500000","0.000000","0.970757"
"3276","0.000000","103.429680","0.000000","0.000000","0.819619"
"3286","0.000000","103.383978","0.000000","0.000000","0.692257"
"3296","0.000000","103.579506","312.500000","0.000000","0.397383"
"3306","0.000000","103.745705","312.500000","0.000000","0.184947"
"3316","0.000000","103.652600","-312.500000","0.000000","0.222442"
"3326","0.000000","103.573460","-312.500000","0.000000","0.241266"
"3336","0.000000","103.271816","-312.500000","0.000000","0.434328"
"3346","0.000000","103.484168","1250.000000","0.000000","0.177580"
"3356","0.000000","103.664668","1250.000000","0.000000","-0.002336"
"3366","0.000000","103.349343","-625.000000","0.000000","0.250392"
"3376","0.000000","103.081316","-625.000000","0.000000","0.414734"
"3386","0.000000","103.087869","312.500000","0.000000","0.326545"
"3396","0.000000","103.093439","312.500000","0.000000","0.256781"
"3406","0.000000","103.098173","-0.000000","0.000000","0.201637"
"3416","0.000000","103.102197","-0.000000","0.000000","0.158090"
"3426","0.000000","102.636867","-625.000000","0.000000","0.498736"
"3436","0.000000","102.241337","-625.000000","0.000000","0.715413"
"3446","0.000000","101.905137","0.000000","0.000000","0.841291"
"3456","0.000000","101.619366","0.000000","0.000000","0.901649"
"3466","0.000000","101.610836","312.500000","0.000000","0.728143"
"3476","0.000000","101.603586","312.500000","0.000000","0.588315"
"3486","0.000000","101.597423","0.000000","0.000000","0.475582"
"3496","0.000000","101.592184","0.000000","0.000000","0.384657"
"3506","0.000000","101.822107","312.500000","0.000000","0.123787"
"3516","0.000000","102.017541","312.500000","0.000000","-0.057317"
"3526","0.000000","102.183660","0.000000","0.000000","-0.178749"
"3536","0.000000","102.324861","0.000000","0.000000","-0.255960"
"3546","0.000000","102.210507","-312.500000","0.000000","-0.113285"
"3556","0.000000","102.113306","-312.500000","0.000000","-0.012867"
"3566","0.000000","102.499435","625.000000","0.000000","-0.319197"
"3576","0.000000","102.827645","625.000000","0.000000","-0.517925"
"3586","0.000000","102.872248","-312.500000","0.000000","-0.450023"
"3596","0.000000","102.910161","-0.000000","0.000000","-0.390349"
"3606","0.000000","102.942387","-0.000000","0.000000","-0.338060"
"3616","0.000000","102.969779","0.000000","0.000000","-0.292361"
"3626","0.000000","102.993062","0.000000","0.000000","-0.252516"
"3636","0.000000","102.544103","-625.000000","0.000000","0.157155"
"3646","0.000000","102.162487","-625.000000","0.000000","0.431016"
"3656","0.000000","101.838114","-0.000000","0.000000","0.604311"
"3666","0.000000","101.562397","-0.000000","0.000000","0.704023"
"3676","0.000000","101.328037","0.000000","0.000000","0.750706"
"3686","0.000000","101.128832","0.000000","0.000000","0.759929"
"3696","0.000000","101.193882","312.500000","0.000000","0.555903"
"3706","0.000000","101.249175","312.500000","0.000000","0.400488"
"3716","0.000000","101.061799","-312.500000","0.000000","0.470292"
"3726","0.000000","100.902529","-312.500000","0.000000","0.503649"
"3736","0.000000","101.235899","625.000000","0.000000","0.136223"
"3746","0.000000","101.519265","625.000000","0.000000","-0.117714"
"3756","0.000000","101.525750","-312.500000","0.000000","-0.099359"
"3766","0.000000","101.531262","-312.500000","0.000000","-0.083897"
"3776","0.000000","101.301573","-312.500000","0.000000","0.116634"
"3786","0.000000","101.106337","-312.500000","0.000000","0.249496"
"3796","0.000000","100.940386","0.000000","0.000000","0.332357"
"3806","0.000000","100.799329","0.000000","0.000000","0.378732"
"3816","0.000000","100.210679","-625.000000","0.000000","0.773905"
"3826","0.000000","99.710327","-625.000000","0.000000","1.019405"
"3836","0.000000","99.519403","312.500000","0.000000","0.968264"
"3846","0.000000","99.357118","312.500000","0.000000","0.904439"
"3856","0.000000","98.984800","-312.500000","0.000000","1.021406"
"3866","0.000000","98.902705","625.000000","0.000000","0.882800"
"3876","0.000000","98.832924","625.000000","0.000000","0.762065"
"3886","0.000000","98.773611","0.000000","0.000000","0.657103"
"3896","0.000000","98.723194","0.000000","0.000000","0.566016"
"3906","0.000000","98.445965","-312.500000","0.000000","0.674596"
"3916","0.000000","98.210320","-312.500000","0.000000","0.728192"
"3926","0.000000","98.244397","312.500000","0.000000","0.555292"
"3936","0.000000","98.273363","312.500000","0.000000","0.421062"
"3946","0.000000","98.297983","0.000000","0.000000","0.317153"
"3956","0.000000","98.318911","0.000000","0.000000","0.236980"
"3966","0.000000","98.336699","0.000000","0.000000","0.175353"
"3976","0.000000","98.351819","0.000000","0.000000","0.128187"
"3986","0.000000","98.599046","312.500000","0.000000","-0.095232"
"3996","0.000000","98.809189","312.500000","0.000000","-0.244300"
"4006","0.000000","98.987811","0.000000","0.000000","-0.338338"
"4016","0.000000","99.139639","0.000000","0.000000","-0.392133"
"4026","0.000000","99.034318","-312.500000","0.000000","-0.229449"
"4036","0.000000","99.413546","1250.000000","0.000000","-0.486941"
"4046","0.000000","99.735889","1250.000000","0.000000","-0.647428"
"4056","0.000000","99.541131","-625.000000","0.000000","-0.362135"
"4066","0.000000","99.375586","-625.000000","0.000000","-0.157273"
"4076","0.000000","99.234873","-0.000000","0.000000","-0.013248"
"4086","0.000000","99.115267","-0.000000","0.000000","0.085087"
"4096","0.000000","99.013602","0.000000","0.000000","0.149401"
"4106","0.000000","98.927187","0.000000","0.000000","0.188653"
"4116","0.000000","98.150609","-937.500000","0.000000","0.772185"
"4126","0.000000","97.959267","1250.000000","0.000000","0.770821"
"4136","0.000000","97.796627","1250.000000","0.000000","0.746769"
"4146","0.000000","97.658383","0.000000","0.000000","0.708010"
"4156","0.000000","97.540876","0.000000","0.000000","0.660414"
"4166","0.000000","97.675369","312.500000","0.000000","0.420737"
"4176","0.000000","97.789689","312.500000","0.000000","0.245134"
"4186","0.000000","98.121236","312.500000","0.000000","-0.069130"
"4196","0.000000","98.403050","312.500000","0.000000","-0.280756"
"4206","0.000000","98.173843","-625.000000","0.000000","-0.041239"
"4216","0.000000","97.979016","-625.000000","0.000000","0.122870"
"4226","0.000000","97.813414","0.000000","0.000000","0.230778"
"4236","0.000000","97.672652","0.000000","0.000000","0.297232"
"4246","0.000000","97.084254","-625.000000","0.000000","0.708504"
"4256","0.000000","96.584116","-625.000000","0.000000","0.966914"
"4266","0.000000","96.158999","0.000000","0.000000","1.113625"
"4276","0.000000","95.797649","0.000000","0.000000","1.179980"
"4286","0.000000","95.490501","0.000000","0.000000","1.189702"
"4296","0.000000","95.229426","0.000000","0.000000","1.160621"
"4306","0.000000","95.007512","0.000000","0.000000","1.106028"
"4316","0.000000","94.818885","0.000000","0.000000","1.035724"
"4326","0.000000","95.127303","625.000000","0.000000","0.581846"
"4336","0.000000","95.389457","625.000000","0.000000","0.255753"
"4346","0.000000","95.377914","-312.500000","0.000000","0.213837"
"4356","0.000000","95.368102","-312.500000","0.000000","0.178919"
"4366","0.000000","95.594136","312.500000","0.000000","-0.037692"
"4376","0.000000","95.786266","-0.000000","0.000000","-0.183858"
"4386","0.000000","95.949576","-0.000000","0.000000","-0.277734"
"4396","0.000000","95.619640","-625.000000","0.000000","0.041762"
"4406","0.000000","95.339194","-625.000000","0.000000","0.257766"
"4416","0.000000","95.335190","312.500000","0.000000","0.209416"
"4426","0.000000","95.331786","312.500000","0.000000","0.170256"
"4436","0.000000","95.328893","0.000000","0.000000","0.138519"
"4446","0.000000","95.326434","0.000000","0.000000","0.112782"
"4456","0.000000","95.324344","0.000000","0.000000","0.091898"
"4466","0.000000","95.322568","0.000000","0.000000","0.074940"
"4476","0.000000","95.555432","312.500000","0.000000","-0.126340"
"4486","0.000000","95.753368","312.500000","0.000000","-0.259420"
"4496","0.000000","95.921612","0.000000","0.000000","-0.342132"
"4506","0.000000","96.064621","0.000000","0.000000","-0.388112"
"4516","0.000000","96.186177","0.000000","0.000000","-0.407735"
"4526","0.000000","96.289501","0.000000","0.000000","-0.408847"
"4536","0.000000","96.142951","-312.500000","0.000000","-0.209837"
"4546","0.000000","96.018383","-312.500000","0.000000","-0.068216"
"4556","0.000000","95.678126","-312.500000","0.000000","0.217633"
"4566","0.000000","95.388907","-312.500000","0.000000","0.405482"
"4576","0.000000","95.143071","0.000000","0.000000","0.521054"
"4586","0.000000","94.934110","0.000000","0.000000","0.584012"
"4596","0.000000","94.522119","-312.500000","0.000000","0.796803"
"4606","0.000000","94.171926","-312.500000","0.000000","0.917596"
"4616","0.000000","94.108637","312.500000","0.000000","0.784708"
"4626","0.000000","93.586091","-1250.000000","0.000000","1.045803"
"4636","0.000000","93.141928","-1250.000000","0.000000","1.191973"
"4646","0.000000","92.764389","0.000000","0.000000","1.255610"
"4656","0.000000","92.443480","0.000000","0.000000","1.261215"
"4666","0.000000","92.170708","-0.000000","0.000000","1.227189"
"4676","0.000000","91.938852","-0.000000","0.000000","1.167236"
"4686","0.000000","91.273024","-625.000000","0.000000","1.466451"
"4696","0.000000","90.707071","-625.000000","0.000000","1.625924"
"4706","0.000000","90.929135","937.500000","0.000000","1.123088"
"4716","0.000000","91.117890","937.500000","0.000000","0.747466"
"4726","0.000000","91.043956","-312.500000","0.000000","0.657120"
"4736","0.000000","90.981113","-312.500000","0.000000","0.575971"
"4746","0.000000","90.927696","0.000000","0.000000","0.503510"
"4756","0.000000","90.882292","0.000000","0.000000","0.439132"
"4766","0.000000","90.843698","0.000000","0.000000","0.382180"
"4776","0.000000","90.810893","0.000000","0.000000","0.331988"
"4786","0.000000","90.783009","0.000000","0.000000","0.287898"
"4796","0.000000","90.759308","0.000000","0.000000","0.249279"
"4806","0.000000","90.504787","-312.500000","0.000000","0.403040"
"4816","0.000000","90.288444","-312.500000","0.000000","0.495507"
"4826","0.000000","90.338927","312.500000","0.000000","0.356018"
"4836","0.000000","90.381838","312.500000","0.000000","0.250486"
"4846","0.000000","90.418312","0.000000","0.000000","0.171209"
"4856","0.000000","90.449315","0.000000","0.000000","0.112165"
"4866","0.000000","90.475668","0.000000","0.000000","0.068650"
"4876","0.000000","90.498068","-0.000000","0.000000","0.037000"
"4886","0.000000","90.517108","-0.000000","0.000000","0.014368"
"4896","0.000000","90.298917","-312.500000","0.000000","0.186047"
"4906","0.000000","90.113454","-312.500000","0.000000","0.297208"
"4916","0.000000","90.424561","625.000000","0.000000","-0.011119"
"4926","0.000000","90.689002","625.000000","0.000000","-0.220448"
"4936","0.000000","90.679402","-312.500000","0.000000","-0.168678"
"4946","0.000000","90.671241","-312.500000","0.000000","-0.128414"
"4956","0.000000","90.898680","312.500000","0.000000","-0.284683"
"4966","0.000000","91.092003","312.500000","0.000000","-0.382404"
"4976","0.000000","91.490703","312.500000","0.000000","-0.624883"
"4986","0.000000","91.829597","312.500000","0.000000","-0.771022"
"4996","0.000000","91.648908","-625.000000","0.000000","-0.472266"
"5006","0.000000","91.495322","-625.000000","0.000000","-0.254944"
"5016","0.000000","91.364773","0.000000","0.000000","-0.099517"
"5026","0.000000","91.253807","0.000000","0.000000","0.009160"
"5036","0.000000","91.159486","0.000000","0.000000","0.082784"
"5046","0.000000","91.079313","0.000000","0.000000","0.130366"
"5056","0.000000","90.776791","-312.500000","0.000000","0.346310"
"5066","0.000000","90.519648","-312.500000","0.000000","0.482763"
"5076","0.000000","90.535450","312.500000","0.000000","0.373568"
"5086","0.000000","90.548883","312.500000","0.000000","0.288109"
"5096","0.000000","90.560300","0.000000","0.000000","0.221353"
"5106","0.000000","90.570005","0.000000","0.000000","0.169318"
"5116","0.000000","90.343880","-312.500000","0.000000","0.316355"
"5126","0.000000","90.151673","-312.500000","0.000000","0.406850"
"5136","0.000000","89.988297","0.000000","0.000000","0.456181"
"5146","0.000000","89.849427","0.000000","0.000000","0.476040"
"5156","0.000000","89.965763","312.500000","0.000000","0.287763"
"5166","0.000000","89.595899","-1250.000000","0.000000","0.526102"
"5176","0.000000","89.281514","-1250.000000","0.000000","0.672390"
"5186","0.000000","89.014287","0.000000","0.000000","0.751693"
"5196","0.000000","88.787144","0.000000","0.000000","0.783069"
"5206","0.000000","88.594072","-0.000000","0.000000","0.780913"
"5216","0.000000","88.429961","-0.000000","0.000000","0.756019"
"5226","0.000000","87.821717","-625.000000","0.000000","1.091410"
"5236","0.000000","87.304710","-625.000000","0.000000","1.286734"
"5246","0.000000","87.334003","625.000000","0.000000","1.005953"
"5256","0.000000","87.358903","625.000000","0.000000","0.784842"
"5266","0.000000","87.380067","0.000000","0.000000","0.610942"
"5276","0.000000","87.398057","0.000000","0.000000","0.474362"
"5286","0.000000","87.413349","0.000000","0.000000","0.367256"
"5296","0.000000","87.426346","0.000000","0.000000","0.283407"
"5306","0.000000","87.437394","0.000000","0.000000","0.217887"
"5316","0.000000","87.446785","0.000000","0.000000","0.166797"
"5326","0.000000","87.454767","0.000000","0.000000","0.127052"
"5336","0.000000","87.461552","0.000000","0.000000","0.096214"
"5346","0.000000","87.467319","0.000000","0.000000","0.072357"
"5356","0.000000","87.472222","0.000000","0.000000","0.053964"
"5366","0.000000","87.476388","0.000000","0.000000","0.039838"
"5376","0.000000","87.479930","0.000000","0.000000","0.029037"
"5386","0.000000","87.482941","0.000000","0.000000","0.020821"
"5396","0.000000","87.485499","0.000000","0.000000","0.014610"
"5406","0.000000","87.487675","0.000000","0.000000","0.009948"
"5416","0.000000","87.020773","-1250.000000","0.000000","0.381479"
"5426","0.000000","86.623907","-1250.000000","0.000000","0.622676"
"5436","0.000000","86.286571","0.000000","0.000000","0.768010"
"5446","0.000000","85.999836","0.000000","0.000000","0.843796"
"5456","0.000000","85.756110","-0.000000","0.000000","0.870017"
"5466","0.000000","85.548944","-0.000000","0.000000","0.861747"
"5476","0.000000","85.372852","0.000000","0.000000","0.830271"
"5486","0.000000","85.223174","0.000000","0.000000","0.783959"
"5496","0.000000","85.564698","625.000000","0.000000","0.353948"
"5506","0.000000","85.854993","625.000000","0.000000","0.050922"
"5516","0.000000","86.101744","0.000000","0.000000","-0.156663"
"5526","0.000000","86.311483","0.000000","0.000000","-0.293121"
"5536","0.000000","86.489760","0.000000","0.000000","-0.377119"
"5546","0.000000","86.641296","0.000000","0.000000","-0.422924"
"5556","0.000000","86.770102","0.000000","0.000000","-0.441384"
"5566","0.000000","86.879587","0.000000","0.000000","-0.440695"
"5576","0.000000","86.738274","-312.500000","0.000000","-0.239505"
"5586","0.000000","86.618158","-312.500000","0.000000","-0.095511"
"5596","0.000000","86.281684","-312.500000","0.000000","0.192770"
"5606","0.000000","85.995681","-312.500000","0.000000","0.383018"
"5616","0.000000","85.752579","0.000000","0.000000","0.500896"
"5626","0.000000","85.545942","0.000000","0.000000","0.566026"
"5636","0.000000","85.370301","0.000000","0.000000","0.593334"
"5646","0.000000","85.221006","0.000000","0.000000","0.594103"
"5656","0.000000","85.328480","312.500000","0.000000","0.389303"
"5666","0.000000","85.185458","-625.000000","0.000000","0.425860"
"5676","0.000000","85.063889","-625.000000","0.000000","0.437943"
"5686","0.000000","84.960556","0.000000","0.000000","0.433021"
"5696","0.000000","84.872722","0.000000","0.000000","0.416684"
"5706","0.000000","84.798064","-0.000000","0.000000","0.393074"
"5716","0.000000","84.734604","-0.000000","0.000000","0.365227"
"5726","0.000000","84.211914","-625.000000","0.000000","0.710334"
"5736","0.000000","83.767627","-625.000000","0.000000","0.923697"
"5746","0.000000","83.624358","312.500000","0.000000","0.853573"
"5756","0.000000","83.502579","312.500000","0.000000","0.780281"
"5766","0.000000","83.399067","0.000000","0.000000","0.707034"
"5776","0.000000","83.311082","0.000000","0.000000","0.636016"
"5786","0.000000","83.001920","-312.500000","0.000000","0.756142"
"5796","0.000000","82.739132","-312.500000","0.000000","0.815144"
"5806","0.000000","82.750137","312.500000","0.000000","0.643311"
"5816","0.000000","82.759492","312.500000","0.000000","0.507165"
"5826","0.000000","82.767443","0.000000","0.000000","0.399371"
"5836","0.000000","82.774201","0.000000","0.000000","0.314090"
"5846","0.000000","82.779946","0.000000","0.000000","0.246676"
"5856","0.000000","82.784829","0.000000","0.000000","0.193435"
"5866","0.000000","82.788980","0.000000","0.000000","0.151427"
"5876","0.000000","82.792508","0.000000","0.000000","0.118319"
"5886","0.000000","82.795507","0.000000","0.000000","0.092256"
"5896","0.000000","82.798056","0.000000","0.000000","0.071766"
"5906","0.000000","83.034597","312.500000","0.000000","-0.131821"
"5916","0.000000","82.766908","-1250.000000","0.000000","0.108695"
"5926","0.000000","82.539372","-1250.000000","0.000000","0.268985"
"5936","0.000000","82.580341","312.500000","0.000000","0.182413"
"5946","0.000000","82.615165","312.500000","0.000000","0.118071"
"5956","0.000000","82.879140","312.500000","0.000000","-0.116723"
"5966","0.000000","83.103519","312.500000","0.000000","-0.272882"
"5976","0.000000","82.825491","-625.000000","0.000000","0.004117"
"5986","0.000000","82.589167","-625.000000","0.000000","0.192352"
"5996","0.000000","82.857042","625.000000","0.000000","-0.060418"
"6006","0.000000","83.084736","625.000000","0.000000","-0.230489"
"6016","0.000000","83.278276","0.000000","0.000000","-0.339223"
"6026","0.000000","83.442784","0.000000","0.000000","-0.402985"
"6036","0.000000","83.582617","0.000000","0.000000","-0.434254"
"6046","0.000000","83.701474","0.000000","0.000000","-0.442489"
"6056","0.000000","83.802503","0.000000","0.000000","-0.434815"
"6066","0.000000","83.888378","0.000000","0.000000","-0.416551"
"6076","0.000000","82.555121","-1875.000000","0.000000","0.733364"
"6086","0.000000","81.421853","-1875.000000","0.000000","1.493306"
"6096","0.000000","78.114825","-3125.000000","0.000000","3.840267"
"6106","0.000000","75.303851","-3125.000000","0.000000","5.320993"
"6116","0.000000","69.867648","-4062.500000","0.000000","8.605756"
"6126","0.000000","65.246876","-4062.500000","0.000000","10.581223"
"6136","0.000000","58.741095","-3437.500000","0.000000","13.669603"
"6146","0.000000","53.211181","-3437.500000","0.000000","15.359614"
"6156","0.000000","47.104503","-1875.000000","0.000000","17.173033"
"6166","0.000000","40.976328","-2500.000000","0.000000","18.640967"
"6176","0.000000","35.767379","-2500.000000","0.000000","19.079933"
"6186","0.000000","31.339772","0.000000","0.000000","18.806032"
"6196","0.000000","27.576306","0.000000","0.000000","18.055598"
"6206","0.000000","24.377360","-0.000000","0.000000","17.003635"
"6216","0.000000","21.658256","-0.000000","0.000000","15.778191"
"6226","0.000000","18.878268","-625.000000","0.000000","14.846544"
"6236","0.000000","16.515278","-625.000000","0.000000","13.767627"
"6246","0.000000","14.506736","0.000000","0.000000","12.620935"
"6256","0.000000","12.799476","0.000000","0.000000","11.462556"
"6266","0.000000","11.113929","-312.500000","0.000000","10.518482"
"6276","0.000000","9.681215","-312.500000","0.000000","9.560957"
"6286","0.000000","8.229033","-312.500000","0.000000","8.810512"
